station_number,lat,long,station_name,year,cloud
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,1990,99999.9
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,1991,99999.9
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,1992,99999.9
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,1993,99999.9
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,1994,99999.9
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,1995,4.3
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,1996,4.3
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,1997,3.7
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,1998,4.3
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,1999,4.2
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2000,99999.9
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2001,99999.9
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2002,3.3
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2003,3.9
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2004,3.6
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2005,3.7
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2006,3.1
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2007,3.8
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2008,3.8
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2009,3.7
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2010,4.2
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2011,4.4
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2012,4.0
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2013,3.6
063005,-33.43,149.56,BATHURST AGRICULTURAL STATION,2014,3.9
045025,-27.99,143.81,THARGOMINDAH AP,1957,2.7
045025,-27.99,143.81,THARGOMINDAH AP,1958,99999.9
045025,-27.99,143.81,THARGOMINDAH AP,1959,2.7
045025,-27.99,143.81,THARGOMINDAH AP,1960,2.8
045025,-27.99,143.81,THARGOMINDAH AP,1961,2.3
045025,-27.99,143.81,THARGOMINDAH AP,1962,2.6
045025,-27.99,143.81,THARGOMINDAH AP,1963,2.6
045025,-27.99,143.81,THARGOMINDAH AP,1964,99999.9
045025,-27.99,143.81,THARGOMINDAH AP,1965,2.7
045025,-27.99,143.81,THARGOMINDAH AP,1966,3.0
045025,-27.99,143.81,THARGOMINDAH AP,1967,2.5
045025,-27.99,143.81,THARGOMINDAH AP,1968,2.4
045025,-27.99,143.81,THARGOMINDAH AP,1969,99999.9
045025,-27.99,143.81,THARGOMINDAH AP,1970,99999.9
045025,-27.99,143.81,THARGOMINDAH AP,1971,99999.9
045025,-27.99,143.81,THARGOMINDAH AP,1972,2.0
045025,-27.99,143.81,THARGOMINDAH AP,1973,3.3
045025,-27.99,143.81,THARGOMINDAH AP,1974,3.3
045025,-27.99,143.81,THARGOMINDAH AP,1975,99999.9
045025,-27.99,143.81,THARGOMINDAH AP,1976,99999.9
045025,-27.99,143.81,THARGOMINDAH AP,1977,99999.9
045025,-27.99,143.81,THARGOMINDAH AP,1978,2.9
045025,-27.99,143.81,THARGOMINDAH AP,1979,3.0
045025,-27.99,143.81,THARGOMINDAH AP,1980,2.4
045025,-27.99,143.81,THARGOMINDAH AP,1981,2.9
045025,-27.99,143.81,THARGOMINDAH AP,1982,2.4
045025,-27.99,143.81,THARGOMINDAH AP,1983,3.2
045025,-27.99,143.81,THARGOMINDAH AP,1984,2.7
045025,-27.99,143.81,THARGOMINDAH AP,1985,2.6
045025,-27.99,143.81,THARGOMINDAH AP,1986,2.0
045025,-27.99,143.81,THARGOMINDAH AP,1987,2.6
045025,-27.99,143.81,THARGOMINDAH AP,1988,2.3
045025,-27.99,143.81,THARGOMINDAH AP,1989,2.8
045025,-27.99,143.81,THARGOMINDAH AP,1990,2.7
045025,-27.99,143.81,THARGOMINDAH AP,1991,2.2
045025,-27.99,143.81,THARGOMINDAH AP,1992,2.8
045025,-27.99,143.81,THARGOMINDAH AP,1993,3.2
045025,-27.99,143.81,THARGOMINDAH AP,1994,2.3
045025,-27.99,143.81,THARGOMINDAH AP,1995,3.1
045025,-27.99,143.81,THARGOMINDAH AP,1996,3.0
045025,-27.99,143.81,THARGOMINDAH AP,1997,3.2
045025,-27.99,143.81,THARGOMINDAH AP,1998,3.4
045025,-27.99,143.81,THARGOMINDAH AP,1999,3.2
045025,-27.99,143.81,THARGOMINDAH AP,2000,3.3
045025,-27.99,143.81,THARGOMINDAH AP,2001,2.7
045025,-27.99,143.81,THARGOMINDAH AP,2002,2.3
045025,-27.99,143.81,THARGOMINDAH AP,2003,2.7
045025,-27.99,143.81,THARGOMINDAH AP,2004,99999.9
045025,-27.99,143.81,THARGOMINDAH AP,2005,2.5
045025,-27.99,143.81,THARGOMINDAH AP,2006,2.3
045025,-27.99,143.81,THARGOMINDAH AP,2007,2.6
045025,-27.99,143.81,THARGOMINDAH AP,2008,2.7
045025,-27.99,143.81,THARGOMINDAH AP,2009,2.8
045025,-27.99,143.81,THARGOMINDAH AP,2010,99999.9
045025,-27.99,143.81,THARGOMINDAH AP,2011,3.2
045025,-27.99,143.81,THARGOMINDAH AP,2012,2.7
045025,-27.99,143.81,THARGOMINDAH AP,2013,2.7
045025,-27.99,143.81,THARGOMINDAH AP,2014,3.0
085072,-38.11,147.13,EAST SALE AIRPORT,1955,5.3
085072,-38.11,147.13,EAST SALE AIRPORT,1956,5.3
085072,-38.11,147.13,EAST SALE AIRPORT,1957,4.7
085072,-38.11,147.13,EAST SALE AIRPORT,1958,5.1
085072,-38.11,147.13,EAST SALE AIRPORT,1959,5.1
085072,-38.11,147.13,EAST SALE AIRPORT,1960,5.3
085072,-38.11,147.13,EAST SALE AIRPORT,1961,5.1
085072,-38.11,147.13,EAST SALE AIRPORT,1962,5.0
085072,-38.11,147.13,EAST SALE AIRPORT,1963,5.3
085072,-38.11,147.13,EAST SALE AIRPORT,1964,5.2
085072,-38.11,147.13,EAST SALE AIRPORT,1965,4.8
085072,-38.11,147.13,EAST SALE AIRPORT,1966,5.0
085072,-38.11,147.13,EAST SALE AIRPORT,1967,4.9
085072,-38.11,147.13,EAST SALE AIRPORT,1968,5.0
085072,-38.11,147.13,EAST SALE AIRPORT,1969,5.0
085072,-38.11,147.13,EAST SALE AIRPORT,1970,5.1
085072,-38.11,147.13,EAST SALE AIRPORT,1971,99999.9
085072,-38.11,147.13,EAST SALE AIRPORT,1972,99999.9
085072,-38.11,147.13,EAST SALE AIRPORT,1973,5.0
085072,-38.11,147.13,EAST SALE AIRPORT,1974,5.2
085072,-38.11,147.13,EAST SALE AIRPORT,1975,5.5
085072,-38.11,147.13,EAST SALE AIRPORT,1976,5.3
085072,-38.11,147.13,EAST SALE AIRPORT,1977,5.0
085072,-38.11,147.13,EAST SALE AIRPORT,1978,5.3
085072,-38.11,147.13,EAST SALE AIRPORT,1979,5.0
085072,-38.11,147.13,EAST SALE AIRPORT,1980,5.0
085072,-38.11,147.13,EAST SALE AIRPORT,1981,4.9
085072,-38.11,147.13,EAST SALE AIRPORT,1982,4.7
085072,-38.11,147.13,EAST SALE AIRPORT,1983,5.2
085072,-38.11,147.13,EAST SALE AIRPORT,1984,5.4
085072,-38.11,147.13,EAST SALE AIRPORT,1985,5.4
085072,-38.11,147.13,EAST SALE AIRPORT,1986,99999.9
085072,-38.11,147.13,EAST SALE AIRPORT,1987,5.2
085072,-38.11,147.13,EAST SALE AIRPORT,1988,99999.9
085072,-38.11,147.13,EAST SALE AIRPORT,1989,5.2
085072,-38.11,147.13,EAST SALE AIRPORT,1990,5.2
085072,-38.11,147.13,EAST SALE AIRPORT,1991,5.1
085072,-38.11,147.13,EAST SALE AIRPORT,1992,5.3
085072,-38.11,147.13,EAST SALE AIRPORT,1993,4.9
085072,-38.11,147.13,EAST SALE AIRPORT,1994,4.7
085072,-38.11,147.13,EAST SALE AIRPORT,1995,5.1
085072,-38.11,147.13,EAST SALE AIRPORT,1996,5.0
085072,-38.11,147.13,EAST SALE AIRPORT,1997,4.7
085072,-38.11,147.13,EAST SALE AIRPORT,1998,4.8
085072,-38.11,147.13,EAST SALE AIRPORT,1999,4.9
085072,-38.11,147.13,EAST SALE AIRPORT,2000,4.7
085072,-38.11,147.13,EAST SALE AIRPORT,2001,4.9
085072,-38.11,147.13,EAST SALE AIRPORT,2002,4.8
085072,-38.11,147.13,EAST SALE AIRPORT,2003,4.6
085072,-38.11,147.13,EAST SALE AIRPORT,2004,4.8
085072,-38.11,147.13,EAST SALE AIRPORT,2005,5.0
085072,-38.11,147.13,EAST SALE AIRPORT,2006,4.7
085072,-38.11,147.13,EAST SALE AIRPORT,2007,4.7
085072,-38.11,147.13,EAST SALE AIRPORT,2008,5.0
085072,-38.11,147.13,EAST SALE AIRPORT,2009,4.8
085072,-38.11,147.13,EAST SALE AIRPORT,2010,4.9
085072,-38.11,147.13,EAST SALE AIRPORT,2011,4.9
085072,-38.11,147.13,EAST SALE AIRPORT,2012,5.9
085072,-38.11,147.13,EAST SALE AIRPORT,2013,5.2
073142,-34.63,148.04,COOTAMUNDRA AP,1957,3.7
073142,-34.63,148.04,COOTAMUNDRA AP,1958,4.4
073142,-34.63,148.04,COOTAMUNDRA AP,1959,4.0
073142,-34.63,148.04,COOTAMUNDRA AP,1960,4.3
073142,-34.63,148.04,COOTAMUNDRA AP,1961,3.8
073142,-34.63,148.04,COOTAMUNDRA AP,1962,4.2
073142,-34.63,148.04,COOTAMUNDRA AP,1963,4.3
073142,-34.63,148.04,COOTAMUNDRA AP,1964,4.1
073142,-34.63,148.04,COOTAMUNDRA AP,1965,3.5
073142,-34.63,148.04,COOTAMUNDRA AP,1966,4.0
073142,-34.63,148.04,COOTAMUNDRA AP,1967,3.2
073142,-34.63,148.04,COOTAMUNDRA AP,1968,4.2
073142,-34.63,148.04,COOTAMUNDRA AP,1969,4.3
073142,-34.63,148.04,COOTAMUNDRA AP,1970,99999.9
073142,-34.63,148.04,COOTAMUNDRA AP,1971,99999.9
073142,-34.63,148.04,COOTAMUNDRA AP,1972,99999.9
073142,-34.63,148.04,COOTAMUNDRA AP,1973,5.1
073142,-34.63,148.04,COOTAMUNDRA AP,1974,99999.9
073142,-34.63,148.04,COOTAMUNDRA AP,1975,4.8
073142,-34.63,148.04,COOTAMUNDRA AP,1976,4.4
073142,-34.63,148.04,COOTAMUNDRA AP,1977,3.8
073142,-34.63,148.04,COOTAMUNDRA AP,1978,4.7
073142,-34.63,148.04,COOTAMUNDRA AP,1979,4.4
073142,-34.63,148.04,COOTAMUNDRA AP,1980,4.2
073142,-34.63,148.04,COOTAMUNDRA AP,1981,4.6
073142,-34.63,148.04,COOTAMUNDRA AP,1982,3.7
073142,-34.63,148.04,COOTAMUNDRA AP,1983,4.8
073142,-34.63,148.04,COOTAMUNDRA AP,1984,4.4
073142,-34.63,148.04,COOTAMUNDRA AP,1985,4.4
073142,-34.63,148.04,COOTAMUNDRA AP,1986,4.2
073142,-34.63,148.04,COOTAMUNDRA AP,1987,4.2
073142,-34.63,148.04,COOTAMUNDRA AP,1988,99999.9
073142,-34.63,148.04,COOTAMUNDRA AP,1989,4.6
073142,-34.63,148.04,COOTAMUNDRA AP,1990,4.2
073142,-34.63,148.04,COOTAMUNDRA AP,1991,3.9
073142,-34.63,148.04,COOTAMUNDRA AP,1992,4.5
073142,-34.63,148.04,COOTAMUNDRA AP,1993,4.1
073142,-34.63,148.04,COOTAMUNDRA AP,1994,3.5
073142,-34.63,148.04,COOTAMUNDRA AP,1995,99999.9
073142,-34.63,148.04,COOTAMUNDRA AP,1996,4.6
073142,-34.63,148.04,COOTAMUNDRA AP,1997,4.0
073142,-34.63,148.04,COOTAMUNDRA AP,1998,99999.9
073142,-34.63,148.04,COOTAMUNDRA AP,1999,4.2
073142,-34.63,148.04,COOTAMUNDRA AP,2000,99999.9
073142,-34.63,148.04,COOTAMUNDRA AP,2001,99999.9
073142,-34.63,148.04,COOTAMUNDRA AP,2002,3.9
073142,-34.63,148.04,COOTAMUNDRA AP,2003,4.3
073142,-34.63,148.04,COOTAMUNDRA AP,2004,99999.9
073142,-34.63,148.04,COOTAMUNDRA AP,2005,3.9
073142,-34.63,148.04,COOTAMUNDRA AP,2006,3.2
073142,-34.63,148.04,COOTAMUNDRA AP,2007,4.0
073142,-34.63,148.04,COOTAMUNDRA AP,2008,4.0
073142,-34.63,148.04,COOTAMUNDRA AP,2009,4.1
073142,-34.63,148.04,COOTAMUNDRA AP,2010,4.5
073142,-34.63,148.04,COOTAMUNDRA AP,2011,4.5
073142,-34.63,148.04,COOTAMUNDRA AP,2012,4.3
073142,-34.63,148.04,COOTAMUNDRA AP,2013,4.0
073142,-34.63,148.04,COOTAMUNDRA AP,2014,4.0
015511,-25.31,131.76,CURTIN SPRINGS,1965,2.0
015511,-25.31,131.76,CURTIN SPRINGS,1966,2.5
015511,-25.31,131.76,CURTIN SPRINGS,1967,2.6
015511,-25.31,131.76,CURTIN SPRINGS,1968,99999.9
015511,-25.31,131.76,CURTIN SPRINGS,1969,2.8
015511,-25.31,131.76,CURTIN SPRINGS,1970,2.5
015511,-25.31,131.76,CURTIN SPRINGS,1971,2.7
015511,-25.31,131.76,CURTIN SPRINGS,1972,2.3
015511,-25.31,131.76,CURTIN SPRINGS,1973,3.4
015511,-25.31,131.76,CURTIN SPRINGS,1974,4.0
015511,-25.31,131.76,CURTIN SPRINGS,1975,3.2
015511,-25.31,131.76,CURTIN SPRINGS,1976,2.5
015511,-25.31,131.76,CURTIN SPRINGS,1977,2.7
015511,-25.31,131.76,CURTIN SPRINGS,1978,3.2
015511,-25.31,131.76,CURTIN SPRINGS,1979,2.9
015511,-25.31,131.76,CURTIN SPRINGS,1980,2.6
015511,-25.31,131.76,CURTIN SPRINGS,1981,2.7
015511,-25.31,131.76,CURTIN SPRINGS,1982,2.7
015511,-25.31,131.76,CURTIN SPRINGS,1983,2.7
015511,-25.31,131.76,CURTIN SPRINGS,1984,99999.9
015511,-25.31,131.76,CURTIN SPRINGS,1985,99999.9
015511,-25.31,131.76,CURTIN SPRINGS,1986,2.3
015511,-25.31,131.76,CURTIN SPRINGS,1987,99999.9
015511,-25.31,131.76,CURTIN SPRINGS,1988,2.4
015511,-25.31,131.76,CURTIN SPRINGS,1989,99999.9
015511,-25.31,131.76,CURTIN SPRINGS,1990,2.5
015511,-25.31,131.76,CURTIN SPRINGS,1991,99999.9
015511,-25.31,131.76,CURTIN SPRINGS,1992,99999.9
015511,-25.31,131.76,CURTIN SPRINGS,1993,99999.9
015511,-25.31,131.76,CURTIN SPRINGS,1994,1.7
015511,-25.31,131.76,CURTIN SPRINGS,1995,99999.9
015511,-25.31,131.76,CURTIN SPRINGS,1996,2.4
015511,-25.31,131.76,CURTIN SPRINGS,1997,99999.9
015511,-25.31,131.76,CURTIN SPRINGS,1998,99999.9
015511,-25.31,131.76,CURTIN SPRINGS,1999,2.8
015511,-25.31,131.76,CURTIN SPRINGS,2000,3.2
015511,-25.31,131.76,CURTIN SPRINGS,2001,3.3
015511,-25.31,131.76,CURTIN SPRINGS,2002,2.5
015511,-25.31,131.76,CURTIN SPRINGS,2003,99999.9
015511,-25.31,131.76,CURTIN SPRINGS,2004,3.0
015511,-25.31,131.76,CURTIN SPRINGS,2005,2.5
015511,-25.31,131.76,CURTIN SPRINGS,2006,2.8
015511,-25.31,131.76,CURTIN SPRINGS,2007,2.5
015511,-25.31,131.76,CURTIN SPRINGS,2008,2.5
015511,-25.31,131.76,CURTIN SPRINGS,2009,2.2
015511,-25.31,131.76,CURTIN SPRINGS,2010,2.8
015511,-25.31,131.76,CURTIN SPRINGS,2011,2.9
015511,-25.31,131.76,CURTIN SPRINGS,2012,2.6
015511,-25.31,131.76,CURTIN SPRINGS,2013,2.7
015511,-25.31,131.76,CURTIN SPRINGS,2014,2.5
033065,-22.35,149.54,ST LOWRENCE PO,1957,4.3
033065,-22.35,149.54,ST LOWRENCE PO,1958,4.1
033065,-22.35,149.54,ST LOWRENCE PO,1959,4.3
033065,-22.35,149.54,ST LOWRENCE PO,1960,3.8
033065,-22.35,149.54,ST LOWRENCE PO,1961,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1962,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1963,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1964,3.9
033065,-22.35,149.54,ST LOWRENCE PO,1965,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1966,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1967,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1968,3.9
033065,-22.35,149.54,ST LOWRENCE PO,1969,4.4
033065,-22.35,149.54,ST LOWRENCE PO,1970,4.1
033065,-22.35,149.54,ST LOWRENCE PO,1971,4.3
033065,-22.35,149.54,ST LOWRENCE PO,1972,3.9
033065,-22.35,149.54,ST LOWRENCE PO,1973,4.7
033065,-22.35,149.54,ST LOWRENCE PO,1974,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1975,4.5
033065,-22.35,149.54,ST LOWRENCE PO,1976,4.0
033065,-22.35,149.54,ST LOWRENCE PO,1977,3.7
033065,-22.35,149.54,ST LOWRENCE PO,1978,3.9
033065,-22.35,149.54,ST LOWRENCE PO,1979,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1980,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1981,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1982,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1983,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1984,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1985,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1986,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1987,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1988,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1989,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1990,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1991,99999.9
033065,-22.35,149.54,ST LOWRENCE PO,1992,3.4
033065,-22.35,149.54,ST LOWRENCE PO,1993,4.1
033065,-22.35,149.54,ST LOWRENCE PO,1994,4.1
033065,-22.35,149.54,ST LOWRENCE PO,1995,4.1
033065,-22.35,149.54,ST LOWRENCE PO,1996,3.9
033065,-22.35,149.54,ST LOWRENCE PO,1997,4.3
033065,-22.35,149.54,ST LOWRENCE PO,1998,4.7
033065,-22.35,149.54,ST LOWRENCE PO,1999,4.5
033065,-22.35,149.54,ST LOWRENCE PO,2000,4.7
033065,-22.35,149.54,ST LOWRENCE PO,2001,3.5
033065,-22.35,149.54,ST LOWRENCE PO,2002,3.1
033065,-22.35,149.54,ST LOWRENCE PO,2003,3.8
033065,-22.35,149.54,ST LOWRENCE PO,2004,3.4
033065,-22.35,149.54,ST LOWRENCE PO,2005,3.7
033065,-22.35,149.54,ST LOWRENCE PO,2006,3.6
033065,-22.35,149.54,ST LOWRENCE PO,2007,3.9
033065,-22.35,149.54,ST LOWRENCE PO,2008,3.7
033065,-22.35,149.54,ST LOWRENCE PO,2009,3.4
033065,-22.35,149.54,ST LOWRENCE PO,2010,4.9
033065,-22.35,149.54,ST LOWRENCE PO,2011,3.9
032004,-18.26,146.02,CARDWELL EDEN ST,1959,4.4
032004,-18.26,146.02,CARDWELL EDEN ST,1960,4.0
032004,-18.26,146.02,CARDWELL EDEN ST,1961,3.6
032004,-18.26,146.02,CARDWELL EDEN ST,1962,4.1
032004,-18.26,146.02,CARDWELL EDEN ST,1963,3.8
032004,-18.26,146.02,CARDWELL EDEN ST,1964,4.4
032004,-18.26,146.02,CARDWELL EDEN ST,1965,4.0
032004,-18.26,146.02,CARDWELL EDEN ST,1966,4.2
032004,-18.26,146.02,CARDWELL EDEN ST,1967,4.7
032004,-18.26,146.02,CARDWELL EDEN ST,1968,4.3
032004,-18.26,146.02,CARDWELL EDEN ST,1969,4.4
032004,-18.26,146.02,CARDWELL EDEN ST,1970,4.4
032004,-18.26,146.02,CARDWELL EDEN ST,1971,4.4
032004,-18.26,146.02,CARDWELL EDEN ST,1972,4.2
032004,-18.26,146.02,CARDWELL EDEN ST,1973,5.3
032004,-18.26,146.02,CARDWELL EDEN ST,1974,4.8
032004,-18.26,146.02,CARDWELL EDEN ST,1975,5.4
032004,-18.26,146.02,CARDWELL EDEN ST,1976,4.8
032004,-18.26,146.02,CARDWELL EDEN ST,1977,4.9
032004,-18.26,146.02,CARDWELL EDEN ST,1978,4.8
032004,-18.26,146.02,CARDWELL EDEN ST,1979,4.9
032004,-18.26,146.02,CARDWELL EDEN ST,1980,4.7
032004,-18.26,146.02,CARDWELL EDEN ST,1981,5.0
032004,-18.26,146.02,CARDWELL EDEN ST,1982,99999.9
032004,-18.26,146.02,CARDWELL EDEN ST,1983,4.9
032004,-18.26,146.02,CARDWELL EDEN ST,1984,4.9
032004,-18.26,146.02,CARDWELL EDEN ST,1985,4.7
032004,-18.26,146.02,CARDWELL EDEN ST,1986,4.7
032004,-18.26,146.02,CARDWELL EDEN ST,1987,4.5
032004,-18.26,146.02,CARDWELL EDEN ST,1988,4.7
032004,-18.26,146.02,CARDWELL EDEN ST,1989,4.6
032004,-18.26,146.02,CARDWELL EDEN ST,1990,3.8
032004,-18.26,146.02,CARDWELL EDEN ST,1991,4.1
032004,-18.26,146.02,CARDWELL EDEN ST,1992,3.9
032004,-18.26,146.02,CARDWELL EDEN ST,1993,4.6
032004,-18.26,146.02,CARDWELL EDEN ST,1994,4.4
032004,-18.26,146.02,CARDWELL EDEN ST,1995,4.7
032004,-18.26,146.02,CARDWELL EDEN ST,1996,4.3
032004,-18.26,146.02,CARDWELL EDEN ST,1997,4.7
032004,-18.26,146.02,CARDWELL EDEN ST,1998,4.9
032004,-18.26,146.02,CARDWELL EDEN ST,1999,5.1
032004,-18.26,146.02,CARDWELL EDEN ST,2000,4.9
032004,-18.26,146.02,CARDWELL EDEN ST,2001,4.1
032004,-18.26,146.02,CARDWELL EDEN ST,2002,3.9
032004,-18.26,146.02,CARDWELL EDEN ST,2003,4.3
032004,-18.26,146.02,CARDWELL EDEN ST,2004,4.2
032004,-18.26,146.02,CARDWELL EDEN ST,2005,99999.9
032004,-18.26,146.02,CARDWELL EDEN ST,2006,4.8
032004,-18.26,146.02,CARDWELL EDEN ST,2007,4.8
032004,-18.26,146.02,CARDWELL EDEN ST,2008,4.8
032004,-18.26,146.02,CARDWELL EDEN ST,2009,4.3
032004,-18.26,146.02,CARDWELL EDEN ST,2010,5.5
032004,-18.26,146.02,CARDWELL EDEN ST,2011,4.7
032004,-18.26,146.02,CARDWELL EDEN ST,2012,4.8
032004,-18.26,146.02,CARDWELL EDEN ST,2013,4.9
032004,-18.26,146.02,CARDWELL EDEN ST,2014,4.9
027045,-12.68,141.92,WEIPA AP,1973,4.5
027045,-12.68,141.92,WEIPA AP,1974,99999.9
027045,-12.68,141.92,WEIPA AP,1975,99999.9
027045,-12.68,141.92,WEIPA AP,1976,99999.9
027045,-12.68,141.92,WEIPA AP,1977,99999.9
027045,-12.68,141.92,WEIPA AP,1978,99999.9
027045,-12.68,141.92,WEIPA AP,1979,99999.9
027045,-12.68,141.92,WEIPA AP,1980,4.1
027045,-12.68,141.92,WEIPA AP,1981,99999.9
027045,-12.68,141.92,WEIPA AP,1982,99999.9
027045,-12.68,141.92,WEIPA AP,1983,99999.9
027045,-12.68,141.92,WEIPA AP,1984,5.3
027045,-12.68,141.92,WEIPA AP,1985,5.4
027045,-12.68,141.92,WEIPA AP,1986,5.1
027045,-12.68,141.92,WEIPA AP,1987,4.8
027045,-12.68,141.92,WEIPA AP,1988,4.9
027045,-12.68,141.92,WEIPA AP,1989,5.0
027045,-12.68,141.92,WEIPA AP,1990,4.8
027045,-12.68,141.92,WEIPA AP,1991,4.6
027045,-12.68,141.92,WEIPA AP,1992,4.5
027045,-12.68,141.92,WEIPA AP,1993,4.7
027045,-12.68,141.92,WEIPA AP,1994,99999.9
027045,-12.68,141.92,WEIPA AP,1995,99999.9
027045,-12.68,141.92,WEIPA AP,1996,4.8
027045,-12.68,141.92,WEIPA AP,1997,99999.9
027045,-12.68,141.92,WEIPA AP,1998,99999.9
027045,-12.68,141.92,WEIPA AP,1999,4.8
027045,-12.68,141.92,WEIPA AP,2000,5.0
027045,-12.68,141.92,WEIPA AP,2001,4.7
027045,-12.68,141.92,WEIPA AP,2002,4.3
027045,-12.68,141.92,WEIPA AP,2003,4.5
027045,-12.68,141.92,WEIPA AP,2004,4.6
027045,-12.68,141.92,WEIPA AP,2005,5.0
027045,-12.68,141.92,WEIPA AP,2006,5.0
027045,-12.68,141.92,WEIPA AP,2007,5.0
027045,-12.68,141.92,WEIPA AP,2008,5.2
027045,-12.68,141.92,WEIPA AP,2009,4.5
027045,-12.68,141.92,WEIPA AP,2010,5.5
027045,-12.68,141.92,WEIPA AP,2011,5.1
027045,-12.68,141.92,WEIPA AP,2012,4.8
027045,-12.68,141.92,WEIPA AP,2013,4.8
027045,-12.68,141.92,WEIPA AP,2014,4.8
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1957,3.5
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1958,4.3
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1959,4.5
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1960,4.0
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1961,4.2
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1962,4.6
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1963,99999.9
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1964,4.0
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1965,4.0
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1966,4.1
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1967,4.7
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1968,4.3
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1969,4.6
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1970,99999.9
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1971,99999.9
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1972,99999.9
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1973,4.8
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1974,4.6
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1975,4.6
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1976,4.6
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1977,3.8
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1978,4.1
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1979,3.9
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1980,3.9
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1981,4.1
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1982,99999.9
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1983,4.8
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1984,4.7
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1985,99999.9
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1986,4.1
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1987,4.0
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1988,4.0
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1989,4.7
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1990,4.4
058221,-28.79,153.34,LISMORE (RICHMOND HILL),1991,3.6
